,white_king_edge_dist,white_rook_edge_dist,black_king_edge_dist,white_king_in_corner,white_rook_in_corner,black_king_in_corner,wking_wrook_dist_x,wking_wrook_dist_y,wking_bking_dist_x,wking_bking_dist_y,wrook_bking_dist_x,wrook_bking_dist_y,result
18502,1,3,3,0,0,0,3,5,4,4,1,1,-1
18503,1,1,3,0,1,0,1,7,4,4,5,3,14
18504,1,2,3,1,0,0,6,5,5,2,1,3,16
18505,1,1,2,0,0,0,4,7,5,6,1,1,-1
18506,2,2,3,0,0,0,1,1,3,2,4,1,14
18507,4,2,2,0,0,0,2,0,3,2,5,2,8
18508,2,4,4,0,0,0,0,3,0,2,0,1,-1
18509,1,3,1,0,0,0,2,2,2,7,4,5,12
18510,1,1,1,0,0,0,5,5,2,1,7,4,12
18511,1,1,2,0,0,0,2,7,3,5,1,2,11
18512,3,1,2,0,0,0,1,2,4,0,3,2,12
18513,3,3,2,0,0,0,3,3,2,1,1,4,12
18514,3,2,1,0,0,0,1,4,5,4,4,0,12
18515,3,2,1,0,0,0,0,1,0,5,0,6,11
18516,1,3,1,0,0,0,1,5,1,7,0,2,13
18517,1,2,1,0,0,0,4,5,4,0,0,5,12
18518,1,1,2,0,0,0,3,7,4,1,1,6,13
18519,2,1,3,0,1,0,6,1,3,1,3,2,14
18520,1,1,1,0,0,0,1,2,1,4,0,2,13
18521,2,2,2,0,0,0,2,5,0,5,2,0,14
18522,4,2,1,0,0,1,0,2,4,4,4,6,9
18523,1,1,3,0,0,0,1,0,2,5,1,5,13
18524,1,2,1,1,0,0,1,5,3,0,2,5,14
18525,3,1,4,0,0,0,2,1,2,1,4,2,13
18526,2,4,2,0,0,0,1,2,3,0,2,2,9
18527,2,2,1,0,0,1,1,0,2,6,3,6,9
18528,2,2,1,0,0,0,1,5,5,2,4,3,13
18529,4,2,2,0,0,0,1,2,3,2,2,0,9
18530,1,1,4,0,0,0,3,1,1,3,4,2,14
18531,2,3,2,0,0,0,1,1,3,3,4,2,13
18532,2,3,1,0,0,0,2,3,3,4,5,1,12
18533,2,1,1,0,0,0,4,3,3,6,1,3,12
18534,1,1,2,0,0,0,1,1,5,6,6,5,14
18535,1,1,2,0,0,0,6,2,0,5,6,3,13
18536,3,1,1,0,0,0,4,1,2,5,6,6,10
18537,2,2,1,0,0,0,2,0,4,3,2,3,10
18538,1,3,1,0,0,0,2,5,0,7,2,2,13
18539,2,3,2,0,0,0,3,3,3,5,0,2,13
18540,3,1,1,0,0,0,3,0,1,5,4,5,11
18541,1,1,2,0,1,0,4,0,2,1,2,1,12
18542,1,2,1,0,0,0,2,1,2,0,4,1,4
18543,3,1,2,0,0,0,4,5,2,1,2,6,11
18544,3,1,3,0,0,0,3,5,2,0,1,5,12
18545,1,2,1,0,0,1,4,4,2,7,6,3,12
18546,1,1,3,0,0,0,2,0,4,4,2,4,15
18547,1,2,1,0,0,1,1,6,3,7,4,1,11
18548,4,1,1,0,0,0,2,4,4,1,2,5,9
18549,1,1,1,0,0,1,5,6,5,7,0,1,-1
18550,2,2,1,0,0,0,2,3,3,1,5,4,6
18551,3,4,2,0,0,0,1,1,4,0,3,1,8
18552,2,1,1,0,0,1,5,4,2,6,7,2,11
18553,1,1,2,0,0,0,6,5,5,4,1,1,-1
18554,1,1,2,0,0,0,5,3,1,2,6,1,11
18555,2,1,2,0,1,0,6,1,5,2,1,3,14
18556,3,1,1,0,0,0,4,2,0,5,4,3,11
18557,1,2,2,1,0,0,5,1,6,3,1,2,13
18558,4,2,2,0,0,0,3,1,2,2,1,1,-1
18559,1,2,3,1,0,0,2,6,3,2,1,4,16
18560,2,2,3,0,0,0,1,5,4,1,3,4,14
18561,1,1,1,0,1,1,3,0,4,0,7,0,6
18562,2,1,2,0,0,0,0,6,1,4,1,2,9
18563,2,2,1,0,0,0,1,0,2,4,1,4,7
18564,1,3,4,0,0,0,2,3,1,3,1,0,-1
18565,2,2,1,0,0,0,4,5,6,2,2,3,12
18566,2,1,3,0,0,0,1,6,3,1,2,5,14
18567,3,1,2,0,0,0,2,2,3,3,5,5,12
18568,1,4,1,0,0,0,3,4,0,7,3,3,14
18569,3,1,1,0,0,1,2,5,4,5,2,0,9
18570,2,4,1,0,0,0,0,3,0,6,0,3,11
18571,4,3,2,0,0,0,1,1,0,2,1,3,8
18572,1,2,1,0,0,0,1,6,5,1,6,5,9
18573,1,3,3,0,0,0,2,2,0,4,2,2,14
18574,2,1,4,0,1,0,5,1,1,3,4,4,14
18575,4,1,1,0,1,1,3,4,4,3,7,7,7
18576,1,2,1,0,0,0,2,5,3,1,1,4,9
18577,2,1,2,0,0,0,4,6,3,0,1,6,13
18578,1,1,1,0,0,0,1,2,0,7,1,5,12
18579,1,1,1,0,0,0,5,1,3,7,2,6,14
18580,1,1,1,0,0,0,4,5,2,0,6,5,5
18581,1,1,3,0,0,0,6,3,3,2,3,1,11
18582,1,2,1,0,0,0,0,6,3,0,3,6,9
18583,2,4,1,0,0,0,3,3,6,3,3,0,11
18584,1,1,2,0,0,0,3,7,3,5,0,2,15
18585,1,2,3,0,0,0,0,4,2,5,2,1,14
18586,1,1,1,1,0,0,3,0,6,0,3,0,11
18587,1,4,1,0,0,1,2,3,6,0,4,3,9
18588,2,2,1,0,0,0,1,5,5,5,6,0,13
18589,2,1,3,0,0,0,0,1,2,1,2,2,14
18590,1,4,2,1,0,0,3,4,6,2,3,2,15
18591,3,1,1,0,0,0,2,4,1,2,3,6,10
18592,1,2,1,0,0,0,2,1,3,5,1,4,7
18593,2,3,1,0,0,0,2,3,3,2,5,1,7
18594,1,2,2,0,0,0,5,2,1,6,4,4,14
18595,1,4,2,0,0,0,0,3,3,6,3,3,13
18596,3,2,1,0,0,1,0,4,3,5,3,1,8
18597,3,2,1,0,0,0,2,2,1,2,1,4,1
18598,1,2,1,0,0,0,1,1,0,7,1,6,14
18599,1,1,1,0,0,1,3,1,3,7,0,6,12
18600,2,3,1,0,0,0,3,1,2,1,1,2,7
18601,4,1,1,0,0,0,2,3,0,3,2,0,9
18602,2,1,2,0,0,0,4,2,3,2,1,0,-1
18603,1,3,2,0,0,0,1,5,2,1,1,4,15
18604,1,4,2,0,0,0,1,3,1,6,2,3,13
18605,1,1,2,0,0,0,6,6,0,4,6,2,14
18606,1,2,1,0,0,0,4,4,5,4,1,0,-1
18607,4,1,1,0,0,0,4,1,4,0,0,1,-1
18608,1,3,1,0,0,0,3,5,6,5,3,0,14
18609,3,1,1,0,0,0,2,0,5,2,7,2,12
18610,2,3,1,0,0,0,3,1,5,3,2,2,12
18611,1,3,1,0,0,0,0,2,5,4,5,2,13
18612,2,1,2,0,0,0,1,3,5,2,6,1,12
18613,1,1,1,0,0,0,1,7,4,3,5,4,12
18614,2,1,1,0,0,1,0,6,3,1,3,7,4
18615,3,1,1,0,1,0,3,5,0,2,3,7,2
18616,1,1,1,0,0,1,2,7,3,0,1,7,7
18617,3,4,1,0,0,0,1,2,4,3,3,1,9
18618,1,1,2,0,0,0,3,5,3,5,6,0,14
18619,2,3,2,0,0,0,3,2,0,5,3,3,13
18620,1,1,2,0,0,0,1,0,4,2,5,2,14
18621,1,1,2,0,0,0,1,0,1,6,2,6,13
18622,2,3,1,0,0,0,1,4,4,1,3,5,10
18623,2,1,1,0,0,0,6,4,6,5,0,1,-1
18624,1,4,3,1,0,0,4,4,5,5,1,1,-1
18625,2,1,1,0,0,0,0,6,4,2,4,4,11
18626,2,1,4,0,0,0,2,5,1,3,3,2,14
18627,1,1,1,0,0,0,5,1,2,6,7,5,11
18628,4,1,2,0,0,0,2,4,1,2,3,6,8
18629,2,1,1,0,1,0,2,6,2,6,4,0,12
18630,1,2,2,0,0,0,1,1,2,2,3,1,13
18631,2,3,4,0,0,0,2,4,1,3,1,1,-1
18632,3,2,3,0,0,0,3,1,3,0,0,1,-1
18633,1,1,1,0,0,0,1,7,2,1,1,6,8
18634,2,1,1,0,0,0,0,6,5,1,5,7,9
18635,2,4,1,0,0,0,0,3,3,5,3,2,9
18636,3,3,2,0,0,0,0,3,4,3,4,0,13
18637,2,2,2,0,0,0,5,2,5,0,0,2,11
18638,4,2,2,0,0,0,2,2,3,2,5,4,10
18639,3,1,1,0,0,0,4,0,1,5,3,5,11
18640,1,4,3,0,0,0,3,4,1,4,2,0,15
18641,1,1,1,0,0,0,2,3,1,7,1,4,12
18642,3,1,3,0,0,0,4,3,2,1,2,2,12
18643,2,1,4,0,0,0,0,6,0,3,0,3,13
18644,1,1,1,0,0,0,1,1,1,2,0,1,12
18645,1,1,3,0,0,0,1,0,0,3,1,3,15
18646,1,1,2,0,0,0,1,6,0,3,1,3,14
18647,1,3,1,0,0,0,3,5,0,7,3,2,13
18648,2,2,1,0,0,0,4,1,2,5,6,4,9
18649,2,2,1,0,0,1,1,2,5,6,6,4,11
18650,1,1,2,0,0,0,2,0,2,6,0,6,14
18651,2,4,1,0,0,0,2,3,2,5,4,2,11
18652,1,1,2,0,0,0,5,7,0,3,5,4,14
18653,2,1,1,0,0,0,1,6,2,6,3,0,12
18654,4,3,1,0,0,1,2,0,4,3,2,3,7
18655,2,2,1,0,0,0,2,3,2,6,4,3,12
18656,2,3,3,0,0,0,3,4,4,3,1,1,-1
18657,4,1,2,0,0,0,1,4,3,1,4,5,10
18658,1,2,2,0,0,0,2,1,5,3,3,2,15
18659,1,2,2,0,0,0,3,2,1,6,2,4,14
18660,1,1,1,0,0,0,3,3,2,0,5,3,6
18661,3,4,1,0,0,0,2,2,5,4,3,2,10
18662,2,1,2,0,0,0,3,1,5,5,2,6,13
18663,1,4,1,0,0,0,3,4,1,3,4,1,14
18664,1,1,4,0,1,0,3,7,1,3,4,4,14
18665,1,2,4,0,0,0,5,4,3,4,2,0,15
18666,1,2,4,0,0,0,4,1,3,3,1,2,16
18667,1,1,2,0,0,0,4,7,1,6,3,1,15
18668,2,1,1,0,0,0,2,3,2,0,0,3,0
18669,3,1,2,0,0,0,1,5,3,3,4,2,12
18670,3,1,2,0,1,0,4,2,2,4,2,6,12
18671,2,2,1,0,0,0,4,5,2,1,6,4,10
18672,1,1,4,1,0,0,7,3,4,4,3,1,15
18673,3,2,1,0,0,0,1,0,5,3,6,3,12
18674,1,1,1,0,0,0,6,4,6,5,0,1,-1
18675,2,1,1,0,0,0,1,1,6,1,5,2,12
18676,1,2,1,0,0,0,0,1,4,1,4,0,8
18677,2,2,3,0,0,0,0,1,2,1,2,0,15
18678,3,1,1,0,0,0,4,2,3,2,1,4,8
18679,3,2,3,0,0,0,3,1,1,3,2,2,12
18680,1,1,1,0,1,0,4,7,1,7,5,0,13
18681,2,1,1,0,1,0,2,6,1,6,1,0,-1
18682,2,1,1,0,1,0,4,6,3,6,1,0,-1
18683,2,3,1,0,0,0,1,3,3,5,2,2,9
18684,2,2,1,0,0,0,3,2,3,4,6,2,11
18685,4,1,2,0,0,0,1,3,0,2,1,1,-1
18686,2,1,2,0,1,0,5,1,4,2,1,3,13
18687,2,3,1,0,0,0,2,4,3,5,5,1,11
18688,2,2,2,0,0,0,2,0,2,1,0,1,-1
18689,1,4,1,0,0,0,2,3,2,0,0,3,10
18690,3,1,1,0,0,0,2,5,3,4,1,1,-1
18691,2,1,2,0,0,0,1,6,3,5,4,1,13
18692,3,4,1,0,0,0,0,2,1,5,1,3,9
18693,2,3,1,0,0,0,2,3,3,3,5,0,12
18694,2,1,2,0,0,0,5,2,4,0,1,2,9
18695,4,3,1,0,0,0,1,1,4,1,3,2,9
18696,2,1,2,0,0,0,5,3,4,2,1,1,-1
18697,4,1,2,0,0,0,4,1,3,1,1,0,-1
18698,2,1,4,0,1,0,5,6,1,2,4,4,14
18699,1,3,1,1,0,0,2,4,6,0,4,4,11
18700,2,1,1,0,0,0,1,6,2,6,3,0,13
18701,1,1,2,1,0,0,7,1,6,3,1,2,15
18702,2,2,2,0,0,0,1,0,1,5,2,5,13
18703,2,2,3,0,0,0,4,1,2,1,2,0,14
18704,1,1,4,0,0,0,1,0,1,4,0,4,15
18705,1,3,3,0,0,0,0,2,3,5,3,3,14
18706,1,1,1,0,1,0,2,7,4,7,6,0,13
18707,1,3,1,0,0,0,3,2,1,5,4,3,11
18708,3,3,3,0,0,0,0,1,2,0,2,1,9
18709,1,1,1,0,0,0,6,1,6,4,0,3,14
18710,3,1,1,0,0,0,3,1,1,5,4,6,11
18711,1,2,3,0,0,0,1,1,1,5,2,4,15
18712,3,1,2,0,0,0,4,1,3,4,1,5,11
18713,3,3,1,0,0,0,1,3,3,3,4,0,9
18714,1,2,2,0,0,0,0,6,1,2,1,4,10
18715,2,3,1,0,0,0,2,2,3,0,5,2,5
18716,3,1,1,0,0,0,3,0,1,5,2,5,11
18717,3,3,2,0,0,0,1,0,3,1,4,1,12
18718,3,1,2,0,0,0,0,5,3,1,3,4,12
18719,1,1,2,0,0,0,2,0,1,6,3,6,14
18720,3,1,2,0,0,0,3,2,3,2,6,0,11
18721,1,1,1,0,0,0,1,4,5,7,6,3,13
18722,3,1,4,0,0,0,3,2,2,1,1,3,13
18723,1,3,3,1,0,0,4,5,3,2,1,3,15
18724,3,1,2,0,0,0,3,2,0,4,3,2,11
18725,1,1,1,0,0,0,3,7,1,5,4,2,13
18726,2,2,1,0,0,0,1,0,1,6,0,6,13
18727,1,1,1,0,0,0,6,4,6,3,0,1,-1
18728,2,2,1,0,0,0,3,1,4,4,1,3,7
18729,2,2,2,0,0,0,1,1,1,5,0,4,11
18730,1,3,1,0,0,0,0,4,4,0,4,4,9
18731,1,2,3,0,0,0,0,2,1,2,1,0,-1
18732,2,1,1,0,0,0,1,4,6,4,7,0,13
18733,3,1,2,0,0,0,3,2,2,1,1,1,-1
18734,1,1,1,0,0,1,1,5,6,7,7,2,12
18735,1,2,1,0,0,0,3,5,2,0,1,5,12
18736,1,1,2,0,0,0,3,2,3,1,6,1,6
18737,1,3,4,0,0,0,1,5,1,3,0,2,15
18738,2,2,3,0,0,0,1,0,0,2,1,2,14
18739,3,1,2,0,0,0,0,5,4,1,4,6,10
18740,2,1,2,0,0,0,1,6,3,5,4,1,13
18741,1,2,3,0,0,0,1,4,0,4,1,0,-1
18742,1,1,3,0,0,0,0,7,0,2,0,5,14
18743,1,2,3,1,0,0,5,6,3,2,2,4,16
18744,3,1,1,0,0,0,1,5,3,4,4,1,10
18745,1,1,2,0,0,0,0,7,1,6,1,1,-1
18746,4,3,3,0,0,0,1,1,2,0,1,1,11
18747,1,1,2,0,1,0,1,7,5,3,6,4,14
18748,2,1,1,0,1,0,3,6,4,0,7,6,8
18749,2,1,1,0,0,0,2,2,4,6,6,4,12
18750,1,2,4,0,0,0,3,1,2,4,1,3,15
18751,1,3,2,0,0,0,2,2,1,6,1,4,11
18752,2,1,3,0,0,0,0,6,3,4,3,2,14
18753,1,3,1,0,0,0,1,3,4,5,5,2,14
18754,1,1,2,0,0,0,4,4,3,2,1,2,13
18755,2,1,2,0,0,0,5,1,4,0,1,1,-1
18756,2,3,1,0,0,0,0,1,5,0,5,1,7
18757,3,1,3,0,0,0,2,0,3,1,5,1,13
18758,2,3,1,0,0,0,0,3,2,3,2,0,9
18759,1,1,1,0,0,0,5,6,2,5,7,1,14
18760,3,1,3,0,0,0,5,1,3,2,2,1,13
18761,3,2,3,0,0,0,2,1,1,2,1,1,-1
18762,2,3,1,0,0,0,3,1,5,1,2,0,12
18763,3,2,1,0,0,1,2,1,4,2,6,3,6
18764,1,2,3,0,0,0,2,6,1,5,1,1,-1
18765,2,3,1,0,0,0,1,4,3,6,4,2,12
18766,1,2,1,0,0,0,4,6,5,7,1,1,-1
18767,1,1,3,1,0,0,5,7,5,2,0,5,16
18768,1,2,2,0,0,0,1,6,3,1,2,5,15
18769,2,3,1,0,0,0,3,3,4,1,1,4,9
18770,1,2,2,0,0,0,3,6,5,3,2,3,13
18771,3,4,2,0,0,0,1,1,4,1,3,2,8
18772,3,1,1,0,0,0,2,1,5,1,7,2,12
18773,1,3,1,0,0,0,1,2,0,7,1,5,13
18774,1,2,1,0,0,0,5,4,3,0,2,4,12
18775,1,3,2,0,0,0,1,5,5,4,4,1,15
18776,1,1,3,0,0,0,1,7,1,2,2,5,14
18777,3,2,2,0,0,0,3,1,3,1,0,2,12
18778,1,2,2,0,0,0,1,4,1,3,0,1,-1
18779,1,3,1,1,0,0,5,4,7,1,2,3,13
18780,1,3,4,0,0,0,0,5,2,4,2,1,15
18781,2,2,2,0,0,0,3,0,4,0,1,0,-1
18782,2,1,1,0,0,0,2,3,2,2,0,1,-1
18783,1,1,2,0,0,0,4,1,1,6,3,5,14
18784,4,1,2,0,0,0,4,2,3,2,1,0,-1
18785,1,1,3,0,0,0,2,0,4,3,2,3,15
18786,2,2,1,0,0,0,1,3,1,6,0,3,12
18787,2,1,3,0,0,0,1,1,2,1,3,2,14
18788,1,4,3,0,0,0,2,3,3,4,1,1,-1
18789,2,3,1,0,0,0,2,1,2,2,4,1,10
18790,1,1,1,0,0,0,1,7,5,6,4,1,13
18791,2,2,2,0,0,0,3,1,1,5,2,4,13
18792,1,2,2,0,0,0,0,4,5,6,5,2,13
18793,2,1,1,0,0,0,5,4,5,5,0,1,-1
18794,3,3,1,0,0,0,0,3,1,5,1,2,9
18795,1,2,2,0,0,0,0,1,1,6,1,5,11
18796,1,1,1,0,0,0,5,1,5,2,0,1,-1
18797,4,2,1,0,0,0,3,1,2,3,1,2,9
18798,2,1,1,0,0,0,1,1,2,6,3,7,11
18799,2,2,1,0,0,0,1,5,4,4,3,1,11
18800,1,1,3,0,0,0,3,7,0,2,3,5,15
18801,1,2,1,0,0,1,0,6,6,7,6,1,10
18802,1,3,1,0,0,0,1,3,3,3,2,0,11
18803,3,3,1,0,0,0,1,2,1,5,0,3,11
18804,4,2,2,0,0,0,3,0,1,2,2,2,9
18805,1,1,3,0,0,0,6,4,1,3,5,1,14
18806,1,2,3,0,0,0,1,3,3,3,4,0,14
18807,1,3,1,1,0,0,2,5,6,0,4,5,11
18808,1,2,1,0,0,0,4,6,6,2,2,4,12
18809,3,2,4,0,0,0,3,1,2,1,1,2,13
18810,1,2,1,0,0,0,1,1,2,6,3,5,11
18811,1,1,2,0,0,0,6,5,0,5,6,0,15
18812,1,1,1,0,0,0,4,6,1,7,5,1,10
18813,3,4,1,0,0,1,1,1,2,2,3,3,2
18814,2,1,1,0,0,0,6,4,5,1,1,5,12
18815,2,1,1,0,0,0,4,2,4,1,0,1,-1
18816,1,2,3,1,0,0,1,6,5,2,4,4,16
18817,2,1,2,0,0,0,4,5,3,3,1,2,13
18818,2,1,1,0,0,1,3,1,5,6,2,7,11
18819,1,1,2,1,0,0,0,3,6,2,6,1,11
18820,2,2,2,0,0,0,2,0,2,4,0,4,13
18821,2,1,3,0,0,0,1,1,2,1,1,2,14
18822,1,2,3,0,0,0,2,2,1,2,1,0,-1
18823,3,3,1,0,0,0,1,2,4,2,5,0,10
18824,2,2,1,0,0,0,1,1,2,3,1,2,6
18825,3,1,1,0,1,1,4,5,3,5,7,0,10
18826,3,3,1,0,0,0,0,3,3,5,3,2,10
18827,1,3,1,0,0,0,3,5,2,6,5,1,13
18828,2,4,3,0,0,0,2,3,0,2,2,1,13
18829,1,2,1,0,0,1,0,3,6,7,6,4,13
18830,1,1,3,1,0,0,7,1,3,2,4,1,16
18831,1,1,2,0,0,0,3,2,1,6,4,4,14
18832,4,1,1,0,0,1,3,3,4,4,1,7,5
18833,1,4,1,0,0,0,1,4,5,4,4,0,12
18834,3,1,1,0,1,0,4,5,4,3,0,2,11
18835,2,2,1,0,0,0,2,0,4,3,6,3,13
18836,4,2,1,0,0,0,1,3,4,2,3,1,10
18837,3,2,1,0,0,0,3,2,1,5,2,3,11
18838,1,1,2,1,0,0,0,5,2,1,2,4,14
18839,1,2,1,1,0,1,6,4,7,7,1,3,11
18840,2,3,2,0,0,0,2,4,0,5,2,1,12
18841,2,2,1,0,0,0,1,3,3,6,4,3,12
18842,2,1,3,0,0,0,2,6,2,3,0,3,14
18843,2,3,2,0,0,0,0,1,2,5,2,4,10
18844,2,3,1,0,0,0,4,3,6,5,2,2,12
18845,1,1,3,0,0,0,1,1,1,4,2,3,14
18846,3,3,2,0,0,0,0,3,2,1,2,4,10
18847,1,2,3,0,0,0,0,1,1,2,1,1,15
18848,2,1,2,0,0,0,3,3,1,5,4,2,12
18849,2,2,2,0,0,0,1,0,2,5,1,5,11
18850,2,2,4,0,0,0,2,0,1,3,1,3,13
18851,3,2,1,0,0,0,2,1,2,5,0,4,9
18852,4,1,2,0,0,0,4,2,3,0,1,2,12
18853,1,1,1,0,0,0,3,7,3,4,6,3,12
18854,2,2,3,0,0,0,2,5,0,4,2,1,14
18855,3,2,1,0,0,0,2,0,0,5,2,5,12
18856,1,1,2,0,0,0,4,7,2,1,2,6,15
18857,2,3,4,0,0,0,1,1,2,3,1,2,14
18858,2,1,2,0,0,0,6,0,3,0,3,0,12
18859,1,2,4,0,0,0,1,2,1,3,2,1,15
18860,1,4,1,1,0,0,3,4,2,0,1,4,13
18861,1,2,1,1,0,0,6,4,2,0,4,4,11
18862,2,1,4,0,1,0,6,1,2,2,4,3,14
18863,3,1,4,0,0,0,4,1,0,2,4,1,12
18864,1,1,1,0,0,0,4,7,1,2,5,5,11
18865,1,3,2,0,0,0,1,2,1,6,0,4,13
18866,4,2,3,0,0,0,3,0,2,2,1,2,11
18867,2,1,3,0,0,0,4,2,0,4,4,2,13
18868,1,1,2,0,0,0,0,7,3,6,3,1,15
18869,3,2,1,0,0,0,2,3,2,5,4,2,10
18870,1,3,2,0,0,0,3,2,0,5,3,3,13
18871,1,4,1,0,0,0,0,4,4,6,4,2,12
18872,3,1,2,0,0,0,3,0,3,1,6,1,8
18873,1,1,1,0,1,0,1,7,6,5,7,2,14
18874,3,1,1,0,0,0,4,0,4,1,0,1,-1
18875,2,2,3,0,0,0,1,0,0,4,1,4,10
18876,1,2,1,0,0,1,3,1,5,0,2,1,6
18877,1,1,2,0,0,0,1,2,5,1,6,1,8
18878,3,1,2,0,1,0,3,2,2,3,1,5,12
18879,1,2,1,0,0,0,3,3,1,7,2,4,14
18880,1,1,2,0,0,0,3,5,0,6,3,1,13
18881,2,1,2,0,0,0,1,6,3,3,4,3,13
18882,1,1,2,0,0,0,6,1,4,6,2,5,14
18883,1,1,1,0,0,0,0,7,3,3,3,4,12
18884,4,3,1,0,0,1,1,0,4,3,5,3,6
18885,2,1,1,0,1,1,4,6,3,6,7,0,12
18886,1,4,4,0,0,0,1,3,2,3,1,0,-1
18887,1,1,1,0,0,0,2,5,5,2,7,3,13
18888,4,2,2,0,0,0,2,0,1,2,3,2,8
18889,4,1,1,0,1,0,4,4,0,3,4,7,8
18890,2,1,2,0,0,0,2,5,4,3,6,2,13
18891,1,2,1,0,0,0,0,6,1,7,1,1,-1
18892,1,3,1,0,0,0,1,2,4,1,5,1,5
18893,2,2,1,0,0,0,1,0,3,3,2,3,10
18894,2,2,1,0,0,0,4,3,4,1,0,4,11
18895,2,1,3,0,0,0,2,0,3,1,5,1,13
18896,1,1,1,1,0,1,6,7,7,0,1,7,9
18897,1,3,2,1,0,0,5,5,2,1,3,4,14
18898,1,2,2,0,0,0,1,1,1,5,2,4,12
18899,4,2,1,0,0,0,0,3,3,3,3,6,9
18900,2,1,3,0,0,0,1,1,0,2,1,3,13
18901,1,2,3,1,0,0,1,2,3,2,2,0,16
18902,2,3,4,0,0,0,3,2,1,2,2,0,14
18903,3,2,4,0,0,0,4,2,2,2,2,0,12
18904,1,1,3,0,0,0,4,3,2,2,2,1,10
18905,1,4,2,0,0,0,0,4,2,5,2,1,13
18906,1,2,1,0,0,0,2,6,4,0,2,6,11
18907,1,1,1,0,0,1,2,7,4,7,6,0,13
18908,4,3,3,0,0,0,1,0,2,1,3,1,11
18909,1,1,2,0,0,0,2,5,1,3,1,2,14
18910,3,1,2,0,0,0,2,2,3,2,1,4,10
18911,1,3,1,0,0,0,2,3,2,0,4,3,5
18912,2,1,1,0,0,0,6,5,6,2,0,3,13
18913,4,1,3,0,1,0,3,4,2,1,5,5,10
18914,2,2,1,0,0,0,3,2,4,5,1,3,6
18915,2,2,2,0,0,0,2,0,4,5,2,5,12
18916,1,3,2,0,0,0,1,2,1,5,2,3,12
18917,2,1,2,0,0,0,2,2,0,5,2,3,13
18918,2,1,3,0,0,0,3,6,4,2,1,4,13
18919,3,2,1,0,0,0,3,3,1,5,2,2,11
18920,3,2,1,0,0,1,3,4,3,2,6,6,5
18921,1,2,1,0,0,0,2,6,4,6,2,0,11
18922,1,4,2,0,0,0,3,3,0,4,3,1,13
18923,3,2,3,0,0,0,3,2,2,3,1,1,-1
18924,1,2,3,0,0,0,2,5,1,5,3,0,15
18925,1,2,1,1,0,0,1,6,3,0,2,6,14
18926,4,1,2,0,0,0,1,3,2,2,3,1,8
18927,1,2,1,0,0,0,0,1,4,3,4,2,12
18928,1,2,2,0,0,0,2,5,2,1,0,4,14
18929,1,1,1,0,0,0,1,7,1,4,2,3,10
18930,3,2,2,0,0,0,2,1,2,1,0,2,4
18931,1,2,2,0,0,0,3,6,4,3,1,3,11
18932,2,1,1,0,0,0,4,0,2,6,2,6,12
18933,2,3,1,0,0,1,4,1,6,1,2,2,9
18934,2,3,2,0,0,0,2,4,3,2,1,2,11
18935,1,2,1,0,0,0,1,6,6,6,5,0,15
18936,2,2,4,0,0,0,1,0,0,2,1,2,13
18937,1,4,2,0,0,0,1,4,1,3,2,1,13
18938,1,3,1,0,0,1,2,4,3,7,5,3,12
18939,4,2,3,0,0,0,3,3,2,0,1,3,11
18940,1,2,3,0,0,0,1,3,1,5,2,2,15
18941,1,1,3,0,0,0,1,6,1,4,2,2,15
18942,2,1,3,0,0,0,5,2,2,4,3,2,13
18943,4,1,1,0,0,0,4,0,1,3,5,3,8
18944,1,2,2,0,0,0,3,5,1,6,4,1,13
18945,1,1,2,0,0,0,2,0,5,1,3,1,13
18946,3,3,2,0,0,0,3,1,4,3,1,2,11
18947,3,2,2,0,0,0,1,4,3,2,4,2,12
18948,1,1,3,0,0,0,2,7,3,3,1,4,13
18949,2,2,1,0,0,0,5,2,6,4,1,2,10
18950,2,3,2,0,0,0,0,2,4,4,4,2,13
18951,3,2,1,0,0,0,3,4,4,1,1,3,7
18952,1,1,1,0,1,0,5,0,5,5,0,5,12
18953,1,1,1,0,0,0,3,0,1,7,4,7,12
18954,2,2,3,0,0,0,5,3,4,2,1,1,-1
18955,1,3,2,0,0,0,4,3,0,4,4,1,14
18956,1,4,2,0,0,0,2,4,4,4,2,0,14
18957,1,1,1,1,0,1,1,0,7,7,6,7,13
18958,1,1,3,0,0,0,1,0,3,3,4,3,15
18959,2,2,2,0,0,0,3,4,2,5,5,1,11
18960,1,4,1,0,0,0,0,4,4,3,4,1,10
18961,2,1,1,0,0,0,1,6,3,1,4,5,10
18962,2,4,1,0,0,0,1,3,3,5,4,2,11
18963,2,4,4,0,0,0,2,2,3,2,1,0,-1
18964,2,1,1,0,0,0,4,3,2,1,6,4,4
18965,3,1,2,0,0,0,4,2,2,1,6,1,6
18966,2,1,1,0,0,0,2,1,3,5,5,6,11
18967,1,4,3,0,0,0,0,4,1,2,1,2,13
18968,2,2,2,0,0,0,4,5,5,2,1,3,12
18969,1,1,1,0,0,1,2,6,5,0,7,6,8
18970,2,2,4,0,0,0,3,5,2,2,1,3,14
18971,1,1,1,0,0,0,2,4,3,0,5,4,9
18972,2,2,3,0,0,0,0,5,1,2,1,3,11
18973,2,1,1,0,0,0,3,3,4,4,7,1,12
18974,3,1,4,0,1,0,3,5,1,2,4,3,12
18975,3,3,2,0,0,0,0,3,1,4,1,1,-1
18976,3,2,2,0,0,0,2,4,3,2,1,2,10
18977,1,3,2,0,0,0,0,3,4,1,4,2,8
